timestamp,target,MAE,RMSE,R2,train_rows,test_rows,model_path
20260817_0655,pm10,2.0033514801482584,3.4870558182049374,0.9489545244856197,502,89,models/xgb_pm10_20260817_0655.pkl
20260818_0643,pm2_5,0.4843810320793466,0.7294845099786814,0.9748763254141422,503,89,models/xgb_pm2_5_20260818_0643.pkl
20260818_0643,pm10,1.933041783307822,3.3673507462066086,0.9529312351654846,503,89,models/xgb_pm10_20260818_0643.pkl
20260819_0643,pm2_5,0.456239125255342,0.6457217730973246,0.9781581041732639,504,89,models/xgb_pm2_5_20260819_0643.pkl
20260819_0643,pm10,1.9242701869778864,3.5753722019045866,0.9392530314460309,504,89,models/xgb_pm10_20260819_0643.pkl
20260820_0645,pm2_5,0.45711769104003924,0.6445988845755319,0.9787312016568016,504,90,models/xgb_pm2_5_20260820_0645.pkl
20260820_0645,pm10,1.905089769716616,3.555514816506026,0.9407507533654708,504,90,models/xgb_pm10_20260820_0645.pkl
20260821_0647,pm2_5,0.5245694534866898,0.7124771436848109,0.9691479436751402,505,90,models/xgb_pm2_5_20260821_0647.pkl
20260821_0647,pm10,1.6533293731124314,3.337004685272029,0.940496183654731,505,90,models/xgb_pm10_20260821_0647.pkl
20260822_0640,pm2_5,0.4433746811195658,0.6278932575890375,0.9741240712957578,506,90,models/xgb_pm2_5_20260822_0640.pkl
20260822_0640,pm10,1.613775504783348,2.6552840300366225,0.9602974083074346,506,90,models/xgb_pm10_20260822_0640.pkl
20260823_0640,pm2_5,0.4239317809210885,0.5622106386612244,0.9791145729722048,507,90,models/xgb_pm2_5_20260823_0640.pkl
20260823_0640,pm10,1.573422327394839,2.875683595086867,0.9531965310461123,507,90,models/xgb_pm10_20260823_0640.pkl
20260824_0658,pm2_5,0.4460731033042623,0.6086871408330614,0.9757323581627587,508,90,models/xgb_pm2_5_20260824_0658.pkl
20260824_0658,pm10,1.5548631060564957,2.737624773468864,0.9585172286242727,508,90,models/xgb_pm10_20260824_0658.pkl
20260825_0647,pm2_5,0.41018693358809843,0.5720892363185601,0.9790053479518473,509,90,models/xgb_pm2_5_20260825_0647.pkl
20260825_0647,pm10,1.5108027027271416,2.5401397976516336,0.9655197809848362,509,90,models/xgb_pm10_20260825_0647.pkl
20260826_0650,pm2_5,0.40310202704535597,0.5820041096433237,0.9790804721407596,510,90,models/xgb_pm2_5_20260826_0650.pkl
20260826_0650,pm10,1.5960038248697912,2.9363110194239304,0.9551683557234691,510,90,models/xgb_pm10_20260826_0650.pkl
20260827_1724,pm2_5,0.4218412364358868,0.6195604160259776,0.9760310653547319,510,91,models/xgb_pm2_5_20260827_1724.pkl
20260827_1724,pm10,1.5867858551360745,2.921211401035865,0.955153851130966,510,91,models/xgb_pm10_20260827_1724.pkl
20260828_1817,pm2_5,0.40352936978741877,0.5641892488906315,0.9805484268597077,511,91,models/xgb_pm2_5_20260828_1817.pkl
20260828_1817,pm10,1.5028494223570212,2.5074860622172768,0.9675516948508807,511,91,models/xgb_pm10_20260828_1817.pkl
20260829_1225,pm2_5,0.43504059829991404,0.6012402911968874,0.9783814954614324,512,91,models/xgb_pm2_5_20260829_1225.pkl
20260829_1225,pm10,1.4228982513204163,2.501586007488582,0.968179494029238,512,91,models/xgb_pm10_20260829_1225.pkl
20260830_1124,pm2_5,0.4400474443540468,0.6142827117587419,0.9782102600313837,513,91,models/xgb_pm2_5_20260830_1124.pkl
20260830_1124,pm10,1.54611945379348,2.4414490792689945,0.970294128293654,513,91,models/xgb_pm10_20260830_1124.pkl
20260831_1253,pm2_5,0.44382009331559985,0.628659494832701,0.9783920288113607,514,91,models/xgb_pm2_5_20260831_1253.pkl
20260831_1253,pm10,1.7043775914789554,3.3313322339891362,0.9469709181546389,514,91,models/xgb_pm10_20260831_1253.pkl
